iter	Logloss
0	0.5242628578
1	0.4709472436
2	0.4524264732
3	0.4448987931
4	0.4421854878
5	0.440701872
6	0.4392537029
7	0.4385770918
8	0.438507852
9	0.4384604545
10	0.4379603138
11	0.4379151396
12	0.4376094345
13	0.4373515968
14	0.4373501854
15	0.4369657089
16	0.4368362768
17	0.4368168888
18	0.4367152281
19	0.4366518162
